iata,icao,name,city,country,lat,lon
AKD,VAAK,Akola Airport,Akola,IN,20.698931,77.056883
IXU,VAAU,Aurangabad Airport,Aurangabad,IN,19.862875,75.396312
BOM,VABB,Chhatrapati Shivaji Maharaj International Airport,Mumbai,IN,19.088699,72.867897
BHJ,VABJ,Bhuj Airport,Bhuj,IN,23.287800,69.670197
IXG,VABM,Belagavi Airport,Belgaum,IN,15.859300,74.618301
BDQ,VABO,Vadodara International Airport,Vadodara,IN,22.336201,73.226303
BHO,VABP,Raja Bhoj International Airport,Bhopal,IN,23.287500,77.337402
BHU,VABV,Bhavnagar Airport,Bhavnagar,IN,21.752199,72.185204
NMB,VADN,Daman Airport,Daman,IN,20.434401,72.843201
HBX,VAHB,Hubballi Airport,Hubballi,IN,15.361084,75.082096
HSR,VAHS,Rajkot International Airport,Rajkot,IN,22.378824,71.039391
IDR,VAID,Devi Ahilya Bai Holkar International Airport,Indore,IN,22.721404,75.800510
JLR,VAJB,Jabalpur Airport,Jabalpur,IN,23.177799,80.052002
JGA,VAJM,Jamnagar Airport,Jamnagar,IN,22.465500,70.012604
IXY,VAKE,Kandla Airport,Kandla,IN,23.112700,70.100304
HJR,VAKJ,Khajuraho Airport,Khajuraho,IN,24.817200,79.918602
KLH,VAKP,Kolhapur Airport,Kolhapur,IN,16.664700,74.289398
IXK,VAKS,Keshod Airport,Keshod,IN,21.317101,70.270401
LTU,VALT,Murod Kond Airport,Latur,IN,18.411501,76.464699
NDC,VAND,Nanded Airport,Nanded,IN,19.183300,77.316704
NAG,VANP,Dr. Babasaheb Ambedkar International Airport,Nagpur,IN,21.092199,79.047203
ISK,VAOZ,Nashik International Airport,Nashik,IN,20.119101,73.912903
PNQ,VAPO,Pune International Airport,Pune,IN,18.582100,73.919701
PBD,VAPR,Porbandar Airport,Porbandar,IN,21.649524,69.656405
RTC,VARG,Ratnagiri Airport,,IN,17.013599,73.327797
RAJ,VARK,Rajkot Airport,Rajkot,IN,22.309200,70.779503
RPR,VARP,Swami Vivekananda Airport,Raipur,IN,21.180401,81.738800
SAG,VASD,Shirdi International Airport,Kakadi,IN,19.689211,74.373655
SSE,VASL,Solapur Airport,Solapur,IN,17.628000,75.934799
STV,VASU,Surat International Airport,Surat,IN,21.115531,72.743251
UDR,VAUD,Maharana Pratap Airport,Udaipur,IN,24.617701,73.896103
CMB,VCBI,Bandaranaike International Colombo Airport,Colombo,LK,7.180760,79.884102
ACJ,VCCA,Anuradhapura Airport,Anuradhapura,LK,8.301542,80.428480
BTC,VCCB,Batticaloa International Airport,Batticaloa,LK,7.705073,81.677163
RML,VCCC,Colombo Ratmalana International Airport,Colombo,LK,6.821638,79.885859
ADP,VCCG,Ampara Airport,Ampara,LK,7.336745,81.623869
HIM,VCCH,Hingurakgoda Air Force Base,Polonnaruwa Town,LK,8.049810,80.981400
JAF,VCCJ,Jaffna International Airport,Jaffna,LK,9.792330,80.070099
KCT,VCCK,Koggala Airport,Galle,LK,5.993680,80.320297
TRR,VCCT,China Bay Airport,Trincomalee,LK,8.539159,81.181280
HRI,VCRI,Mattala Rajapaksa International Airport,Mattala,LK,6.283878,81.124163
BBM,VDBG,Battambang Airport,Battambang,KH,13.095600,103.223999
PNH,VDPP,Phnom Penh International Airport,Phnom Penh (Pou Senchey),KH,11.547155,104.844699
RBE,VDRK,Ratanakiri Airport,Ratanakiri,KH,13.730000,106.987000
SAI,VDSA,Siem Reap-Angkor International Airport,Siem Reap,KH,13.369740,104.223831
KOS,VDSV,Sihanouk International Airport,Preah Sihanouk,KH,10.570557,103.632067
IXV,VEAN,Along Airport,,IN,28.175301,94.802002
IXA,VEAT,Agartala - Maharaja Bir Bikram Airport,Agartala,IN,23.886999,91.240402
IXB,VEBD,Bagdogra Airport,Siliguri,IN,26.681200,88.328598
SHL,VEBI,Shillong Airport,Shillong,IN,25.703600,91.978699
VNS,VEBN,Lal Bahadur Shastri International Airport,Varanasi,IN,25.452171,82.862549
BBI,VEBS,Biju Patnaik International Airport,Bhubaneswar,IN,20.251021,85.814747
PAB,VEBU,Bilaspur Airport,Bilaspur,IN,21.988400,82.111000
CCU,VECC,Netaji Subhash Chandra Bose International Airport,Kolkata,IN,22.654012,88.447650
DBD,VEDB,Dhanbad Airport,,IN,23.834000,86.425301
RDP,VEDG,Kazi Nazrul Islam Airport,Durgapur,IN,23.622500,87.243000
DBR,VEDH,Darbhanga Airport,Darbhanga,IN,26.192801,85.916901
GOP,VEGK,Gorakhpur Airport,Gorakhpur,IN,26.739700,83.449699
GAU,VEGT,Lokpriya Gopinath Bordoloi International Airport,Guwahati,IN,26.106654,91.585226
GAY,VEGY,Gaya Airport,Gaya,IN,24.744301,84.951202
,VEHX,Hashimara Air Force Station,Jalpaiguri,IN,26.698299,89.369102
IMF,VEIM,Bir Tikendrajit International Airport,Imphal,IN,24.760000,93.896698
IXW,VEJS,Sonari Airport,Jamshedpur,IN,22.813706,86.168981
JRH,VEJT,Jorhat Airport,Jorhat,IN,26.730456,94.175416
KBK,VEKI,Kushinagar International Airport,Kushinagar,IN,26.776534,83.889214
IXH,VEKR,Kailashahar Airport,Kailashahar,IN,24.308657,92.007680
IXS,VEKU,Silchar Airport,Silchar,IN,24.912901,92.978699
AJL,VELP,Lengpui Airport,Aizawl (Lengpui),IN,23.840599,92.619698
IXI,VELR,Lilabari North Lakhimpur Airport,Lilabari,IN,27.295682,94.097266
DIB,VEMN,Dibrugarh Airport,Dibrugarh,IN,27.483900,95.016899
DMU,VEMR,Dimapur Airport,Dimapur,IN,25.883900,93.771103
MZU,VEMZ,Muzaffarpur Airport,Muzaffarpur,IN,26.119101,85.313698
,VEPH,Panagarh Air Force Station,,IN,23.474300,87.427498
PAT,VEPT,Jay Prakash Narayan Airport,Patna,IN,25.591299,85.087997
IXR,VERC,Birsa Munda Airport,Ranchi,IN,23.314301,85.321701
RRK,VERK,Rourkela Airport,Rourkela,IN,22.256571,84.815193
TEZ,VETZ,Tezpur Airport,,IN,26.709101,92.784698
UKE,VEUK,Utkela Airport,Bhawanipatna,IN,20.097778,83.183333
VTZ,VEVZ,Visakhapatnam International Airport,Visakhapatnam,IN,17.723506,83.227729
ZER,VEZO,Ziro Airport,Ziro,IN,27.588301,93.828102
BZL,VGBR,Barisal Airport,Barisal,BD,22.801001,90.301201
CXB,VGCB,Cox's Bazar Airport,Cox's Bazar,BD,21.457517,91.963263
CGP,VGEG,Shah Amanat International Airport,Chattogram (Chittagong),BD,22.249599,91.813301
DAC,VGHS,Hazrat Shahjalal International Airport,Dhaka,BD,23.843347,90.397783
IRD,VGIS,Ishurdi Airport,Ishurdi,BD,24.152500,89.049400
JSR,VGJR,Jessore Airport,Jashore (Jessore),BD,23.183800,89.160797
RJH,VGRJ,Shah Makhdum Airport,Rajshahi,BD,24.437201,88.616501
SPD,VGSD,Saidpur Airport,Saidpur,BD,25.759199,88.908897
ZYL,VGSY,Osmany International Airport,Sylhet,BD,24.963071,91.866903
HKG,VHHH,Hong Kong International Airport,Hong Kong,HK,22.311840,113.914862
,VHSK,Shek Kong Air Base,Islands,HK,22.436600,114.080002
AGR,VIAG,Agra Airport / Agra Air Force Station,Agra,IN,27.157975,77.961025
IXD,VIAL,Prayagraj Airport,Allahabad,IN,25.440100,81.733902
,VIAM,Ambala Air Force Station,Ambala,IN,30.368099,76.816704
ATQ,VIAR,Sri Guru Ram Das Ji International Airport,Amritsar,IN,31.709600,74.797302
BKB,VIBK,Nal Airport,Bikaner,IN,28.070601,73.207199
KUU,VIBR,Kullu Manali Airport,Bhuntar,IN,31.876699,77.154404
BUP,VIBT,Bhatinda Air Force Station,,IN,30.270100,74.755798
BEK,VIBY,Bareilly Air Force Station,Bareilly,IN,28.422100,79.450798
IXC,VICG,Shaheed Bhagat Singh International Airport,Chandigarh,IN,30.673500,76.788498
KNU,VICX,Kanpur Airport,Kanpur,IN,26.404301,80.410103
,VIDD,Safdarjung Airport,New Delhi,IN,28.585453,77.203563
DED,VIDN,Dehradun Jolly Grant Airport,Dehradun (Jauligrant),IN,30.189243,78.176651
DEL,VIDP,Indira Gandhi International Airport,New Delhi,IN,28.555630,77.095190
DHM,VIGG,Kangra Airport,Kangra,IN,32.164902,76.263018
GWL,VIGR,Gwalior Airport,Gwalior,IN,26.293301,78.227798
HSS,VIHR,Maharaja Agrasen International Airport,Hisar,IN,29.186065,75.741420
HWR,VIHX,Halwara International Airport,Halwara,IN,30.748501,75.629799
JDH,VIJO,Jodhpur Airport,Jodhpur,IN,26.251101,73.048897
JAI,VIJP,Jaipur International Airport,Jaipur,IN,26.824200,75.812202
JSA,VIJR,Jaisalmer Airport,,IN,26.888700,70.864998
IXJ,VIJU,Jammu Airport,Jammu,IN,32.688849,74.838152
KQH,VIKG,Kishangarh Airport Ajmer,Ajmer (Kishangarh),IN,26.591007,74.812956
KTU,VIKO,Kota Airport,Kota,IN,25.160200,75.845596
LUH,VILD,Ludhiana Airport,,IN,30.854700,75.952599
IXL,VILH,Leh Kushok Bakula Rimpochee Airport,Leh,IN,34.135899,77.546501
LKO,VILK,Chaudhary Charan Singh International Airport,Lucknow,IN,26.760599,80.889297
MZS,VIMB,Moradabad Airport,Moradabad,IN,28.817460,78.921870
IXP,VIPK,Pathankot Airport,Pathankot,IN,32.233611,75.634444
PGH,VIPT,Pantnagar Airport,Pantnagar,IN,29.033400,79.473701
,VISA,Sirsa Air Force Station,,IN,29.560600,75.006104
SXR,VISR,Sheikh ul Alam International Airport,Srinagar,IN,33.987099,74.774200
,VIUX,Udhampur Air Force Station,Udhampur,IN,32.902152,75.155709
LPQ,VLLB,Luang Phabang International Airport,Luang Phabang,LA,19.904273,102.167191
PKZ,VLPS,Pakse International Airport,Pakse,LA,15.133973,105.779871
ZVK,VLSK,Savannakhet Airport,,LA,16.556601,104.760002
NEU,VLSN,Sam Neua Airport,,LA,20.418400,104.067001
VTE,VLVT,Wattay International Airport,Vientiane,LA,17.985052,102.566692
VMI,VMI,Aeropuerto Nacional Doctor Juan Plate,Puerto Vallemi,PY,-22.159371,-57.942395
MFM,VMMC,Macau International Airport,Nossa Senhora do Carmo,MO,22.149599,113.592003
LTH,VN-0018,Long Thanh International Airport (Under Construction),Ho Chi Minh City (Long Thanh),VN,10.772842,107.040596
BWA,VNBW,Gautam Buddha International Airport,Siddharthanagar (Bhairahawa),NP,27.504636,83.410381
JKR,VNJP,Janakpur Airport,Janakpur,NP,26.708799,85.922401
KTM,VNKT,Tribhuvan International Airport,Kathmandu,NP,27.696600,85.359100
LUA,VNLK,Tenzing-Hillary Airport,Lukla,NP,27.686768,86.729479
KEP,VNNG,Nepalgunj Airport,Nepalgunj,NP,28.103600,81.667000
PKR,VNPK,Pokhara Domestic Airport,Pokhara,NP,28.200621,83.981203
TPJ,VNTJ,Taplejung Airport,Taplejung,NP,27.350900,87.695250
BIR,VNVT,Biratnagar Airport,Biratnagar,NP,26.481501,87.264000
,VO94,Campbell Bay Airport / INS Baaz,Campbell Bay,IN,7.013040,93.922798
AGX,VOAT,Agatti Airport,Agatti,IN,10.823700,72.176003
,VOBG,HAL Airport,Bangalore,IN,12.950000,77.668198
BEP,VOBI,Bellary Airport,Bellary,IN,15.162800,76.882797
BLR,VOBL,Kempegowda International Airport Bengaluru,Bengaluru,IN,13.197900,77.706299
IXX,VOBR,Bidar Airport / Bidar Air Force Station,Bidar,IN,17.908100,77.487099
VGA,VOBZ,Vijayawada International Airport,Vijayawada,IN,16.530011,80.804888
CJB,VOCB,Coimbatore International Airport,Coimbatore,IN,11.030000,77.043404
COK,VOCI,Cochin International Airport,Kochi,IN,10.151047,76.400838
CCJ,VOCL,Calicut International Airport,Calicut,IN,11.135996,75.955152
CDP,VOCP,Kadapa Airport,Kadapa,IN,14.513154,78.769183
CBD,VOCX,Car Nicobar Air Force Base,IAF Camp,IN,9.153056,92.819273
,VODG,Dundigul Air Force Academy,Hyderabad,IN,17.627199,78.403397
GOX,VOGA,Manohar International Airport,Mopa,IN,15.744257,73.860625
GOI,VOGO,Goa Dabolim International Airport,Vasco da Gama,IN,15.380062,73.833328
HYD,VOHS,Rajiv Gandhi International Airport,Hyderabad,IN,17.231318,78.429855
BPM,VOHY,Begumpet Airport,Hyderabad,IN,17.453100,78.467598
CNN,VOKN,Kannur International Airport,Kannur,IN,11.916343,75.544979
KJB,VOKU,Kurnool Airport,Orvakal,IN,15.716288,78.169230
IXM,VOMD,Madurai Airport,Madurai,IN,9.834510,78.093399
IXE,VOML,Mangaluru International Airport,Mangaluru,IN,12.954710,74.886812
MAA,VOMM,Chennai International Airport,Chennai,IN,12.990005,80.169296
MYQ,VOMY,Mysore Airport,Mysore,IN,12.229751,76.653683
IXZ,VOPB,Veer Savarkar International Airport / INS Utkrosh,Port Blair,IN,11.640194,92.729020
PNY,VOPC,Pondicherry Airport,Puducherry (Pondicherry),IN,11.968000,79.812000
PUT,VOPN,Sri Sathya Sai Airport,Puttaparthi,IN,14.149300,77.791100
RJA,VORY,Rajahmundry Airport,Madhurapudi,IN,17.105799,81.813204
SXV,VOSM,Salem Airport,Salem,IN,11.783300,78.065598
TIR,VOTP,Tirupati International Airport,Tirupati,IN,13.631988,79.539869
TRZ,VOTR,Tiruchirappalli International Airport,Tiruchirappalli,IN,10.762915,78.717741
TRV,VOTV,Thiruvananthapuram International Airport,Thiruvananthapuram,IN,8.481889,76.920029
GLU,VQGP,Gelephu Airport,Gelephu,BT,26.884560,90.464120
PBH,VQPR,Paro International Airport,Paro,BT,27.403200,89.424599
NMF,VRDA,Maafaru International Airport,Noonu Atoll,MV,5.817407,73.468404
GAN,VRMG,Gan International Airport,Gan,MV,-0.692975,73.152627
HAQ,VRMH,Hanimaadhoo International Airport,Haa Dhaalu Atoll,MV,6.743235,73.167072
KDO,VRMK,Kadhdhoo Airport,Kadhdhoo,MV,1.859170,73.521896
MLE,VRMM,Velana International Airport,Malé,MV,4.191830,73.529099
KDM,VRMT,Kaadedhdhoo Airport,Huvadhu Atoll,MV,0.488131,72.996902
VAM,VRMV,Villa International Airport Maamigili,Maamigili,MV,3.471751,72.832633
DMK,VTBD,Don Mueang International Airport,Bangkok,TH,13.912600,100.607002
KDT,VTBK,Kamphaeng Saen Airport,Nakhon Pathom,TH,14.102000,99.917198
KKM,VTBL,Khok Kathiam Airport,Lop Buri,TH,14.874620,100.663397
TDX,VTBO,Trat Airport,Laem Ngop,TH,12.274600,102.319000
BKK,VTBS,Suvarnabhumi Airport,Bangkok,TH,13.681100,100.747002
UTP,VTBU,U-Tapao–Rayong–Pattaya International Airport,Rayong,TH,12.679900,101.004997
CNX,VTCC,Chiang Mai International Airport,Chiang Mai,TH,18.766800,98.962601
HGN,VTCH,Mae Hong Son Airport,Mae Hong Son,TH,19.301300,97.975800
LPT,VTCL,Lampang Airport,,TH,18.270901,99.504204
NNT,VTCN,Nan Airport,,TH,18.807899,100.782997
PRH,VTCP,Phrae Airport,,TH,18.132200,100.165001
CEI,VTCT,Mae Fah Luang - Chiang Rai International Airport,Chiang Rai,TH,19.952299,99.882896
PHY,VTPB,Phetchabun Airport,,TH,16.676001,101.195000
HHQ,VTPH,Hua Hin Airport,Hua Hin,TH,12.636200,99.951500
TKH,VTPI,Takhli Royal Thai Air Force Base,Takhli,TH,15.277300,100.295998
MAQ,VTPM,Mae Sot Airport,,TH,16.699900,98.545097
THS,VTPO,Sukhothai Airport,,TH,17.238001,99.818199
PHS,VTPP,Phitsanulok Airport,Phitsanulok,TH,16.782900,100.278999
TKT,VTPT,Tak Airport,,TH,16.896000,99.253304
URT,VTSB,Surat Thani Airport,Surat Thani,TH,9.132600,99.135597
NAW,VTSC,Narathiwat Airport,,TH,6.519920,101.742996
CJM,VTSE,Chumphon Airport,Chumphon,TH,10.711200,99.361702
NST,VTSF,Nakhon Si Thammarat Airport,Nakhon Si Thammarat,TH,8.539620,99.944702
KBV,VTSG,Krabi International Airport,Krabi,TH,8.095591,98.988955
SGZ,VTSH,Songkhla Airport,,TH,7.186560,100.608002
PAN,VTSK,Pattani Airport,,TH,6.785460,101.153999
USM,VTSM,Samui International Airport,Na Thon (Ko Samui Island),TH,9.547790,100.061996
,VTSN,Cha Eian Airport,Nakhon Si Thammarat,TH,8.471150,99.955597
HKT,VTSP,Phuket International Airport,Phuket,TH,8.113257,98.317400
UNN,VTSR,Ranong Airport,Ranong,TH,9.777620,98.585503
HDY,VTSS,Hat Yai International Airport,Hat Yai,TH,6.933210,100.392998
TST,VTST,Trang Airport,Trang,TH,7.508740,99.616600
UTH,VTUD,Udon Thani International Airport,Udon Thani,TH,17.386186,102.788577
SNO,VTUI,Sakon Nakhon Airport,,TH,17.195101,104.119003
PXR,VTUJ,Surin Airport,Surin,TH,14.868300,103.498001
KKC,VTUK,Khon Kaen Airport,Khon Kaen,TH,16.466600,102.783997
LOE,VTUL,Loei Airport,,TH,17.439100,101.722000
BFV,VTUO,Buri Ram Airport,Buriram,TH,15.229500,103.252998
NAK,VTUQ,Nakhon Ratchasima Airport,Chaloem Phra Kiat,TH,14.949500,102.313004
UBP,VTUU,Ubon Ratchathani Airport,Ubon Ratchathani,TH,15.251300,104.870003
ROI,VTUV,Roi Et Airport,Roi Et,TH,16.116800,103.774002
KOP,VTUW,Nakhon Phanom Airport,Nakhon Phanom,TH,17.383801,104.642998
BMV,VVBM,Buon Ma Thuot Airport,Buon Ma Thuot,VN,12.668300,108.120003
HPH,VVCI,Cat Bi International Airport,Haiphong (Hai An),VN,20.817428,106.724315
CAH,VVCM,Cà Mau Airport,Ca Mau City,VN,9.177667,105.177778
CXR,VVCR,Cam Ranh International Airport / Cam Ranh Air Base,Nha Trang/nha Trang aiurportCam Ranh,VN,11.998200,109.219002
VCS,VVCS,Con Dao Airport,Con Dao,VN,8.731830,106.633003
VCA,VVCT,Can Tho International Airport,Can Tho,VN,10.083397,105.709371
DIN,VVDB,Dien Bien Phu Airport,Dien Bien Phu,VN,21.397499,103.008003
VDH,VVDH,Dong Hoi Airport,Dong Hoi,VN,17.515000,106.590556
DLI,VVDL,Lien Khuong Airport,Da Lat,VN,11.750556,108.366997
DAD,VVDN,Da Nang International Airport,Da Nang,VN,16.043900,108.198997
,VVGL,Gia Lam Air Base,Hanoi  (Long Bien),VN,21.040501,105.886002
HAN,VVNB,Noi Bai International Airport,Hanoi (Soc Son),VN,21.221201,105.806999
HUI,VVPB,Phu Bai International Airport,Huế,VN,16.400628,107.703094
UIH,VVPC,Phu Cat Airport,Quy Nohn,VN,13.955000,109.042000
PXU,VVPK,Pleiku Airport,Pleiku,VN,14.004500,108.016998
PQC,VVPQ,Phú Quốc International Airport,Phu Quoc Island,VN,10.169783,103.993530
VKG,VVRG,Rach Gia Airport,Rach Gia,VN,9.958030,105.132380
TBB,VVTH,Dong Tac Airport,Tuy Hoa,VN,13.049600,109.334000
SGN,VVTS,Tan Son Nhat International Airport,Ho Chi Minh City,VN,10.818800,106.652000
VDO,VVVD,Van Don International Airport,Van Don,VN,21.120693,107.415390
VII,VVVH,Vinh Airport,Vinh,VN,18.737600,105.670998
TVY,VYDW,Dawei Airport,Dawei,MM,14.103900,98.203598
HEH,VYHH,Heho Airport,Heho,MM,20.747140,96.792029
KET,VYKG,Kengtung Airport,Kengtung,MM,21.301600,99.636002
KYP,VYKP,Kyaukpyu Airport,Kyaukpyu,MM,19.426399,93.534798
KAW,VYKT,Kawthoung Airport,Kawthoung,MM,10.049300,98.538002
LIW,VYLK,Loikaw Airport,Loikaw,MM,19.691500,97.214798
LSH,VYLS,Lashio Airport,Lashio,MM,22.977900,97.752197
MDL,VYMD,Mandalay International Airport,Mandalay,MM,21.702200,95.977898
MGZ,VYME,Myeik Airport,Mkeik,MM,12.439800,98.621498
MYT,VYMK,Myitkyina Airport,Myitkyina,MM,25.383600,97.351898
,VYML,Meiktila Air Base,Meiktila,MM,20.886400,95.892792
MOE,VYMO,Momeik Airport,,MM,23.092501,96.645302
MOG,VYMS,Mong Hsat Airport,Mong Hsat,MM,20.516800,99.256798
,VYNP,Nampong Air Base,Myitkyina,MM,25.354401,97.295197
NMS,VYNS,Namsang Airport,Namsang,MM,20.890499,97.735901
NYT,VYNT,Nay Pyi Taw International Airport,Naypyitaw,MM,19.623501,96.200996
PBU,VYPT,Putao Airport,Putao,MM,27.329901,97.426300
,VYST,Shante Air Base,Meiktila,MM,20.941700,95.914497
AKY,VYSW,Sittwe Airport,Sittwe,MM,20.133165,92.870693
SNW,VYTD,Thandwe Airport,Thandwe,MM,18.460699,94.300102
THL,VYTL,Tachileik Airport,Tachileik,MM,20.483801,99.935402
RGN,VYYY,Yangon International Airport,Yangon,MM,16.907301,96.133202
UPG,WAAA,Sultan Hasanuddin International Airport,Makassar,ID,-5.075539,119.553702
BIK,WABB,Frans Kaisiepo Airport,Biak,ID,-1.190020,136.108002
NBX,WABI,Douw Aturure Airport,Nabire,ID,-3.397973,135.393071
ZRI,WABO,Stevanus Rumbewas Airport,Serui,ID,-1.828420,136.062402
TIM,WABP,Mozes Kilangin Airport,Timika,ID,-4.529780,136.887388
BMU,WADB,Sultan Muhammad Salahuddin Airport,Bima,ID,-8.537184,118.685002
DPS,WADD,Denpasar I Gusti Ngurah Rai International Airport,"Kuta, Badung",ID,-8.748409,115.167123
LOP,WADL,Lombok International Airport,"Mataram (Pujut, Lombok Tengah)",ID,-8.759962,116.278169
TTE,WAEE,Sultan Babullah Airport,Ternate,ID,0.831012,127.381611
OTI,WAEW,Pitu Airport,Gotalalamo-Morotai Island,ID,2.045990,128.324997
TRT,WAFB,Toraja Airport,Toraja,ID,-3.185833,119.917750
PLW,WAFF,Mutiara - SIS Al-Jufrie Airport,Palu,ID,-0.916462,119.908647
PSJ,WAFP,Kasiguncu Airport,Poso-Celebes Island,ID,-1.414121,120.659241
LUW,WAFW,Syukuran Aminuddin Amir Airport,Luwok,ID,-1.035893,122.773934
PKY,WAGG,Tjilik Riwut Airport,Palangkaraya,ID,-2.227146,113.943388
YIA,WAHI,Yogyakarta International Airport,Yogyakarta,ID,-7.905338,110.057264
CXP,WAHL,Tunggul Wulung Airport,Cilacap,ID,-7.645060,109.033997
DJJ,WAJJ,Dortheys Hiyo Eluay International Airport,Sentani,ID,-2.579627,140.519857
OKL,WAJO,Oksibil Airport,Oksibil,ID,-4.907100,140.627700
MKQ,WAKK,Mopah International Airport,Merauke,ID,-8.523898,140.419693
TMH,WAKT,Tanah Merah Airport,Tanah Merah,ID,-6.096690,140.303521
,WALK,Nusantara International Airport,Nusantara,ID,-1.160530,116.711930
BPN,WALL,Sultan Aji Muhammad Sulaiman Sepinggan International Airport,Balikpapan,ID,-1.268342,116.894520
TRK,WALR,Juwata International Airport / Suharnoko Harbani AFB,Tarakan,ID,3.325145,117.564169
AAP,WALS,Aji Pangeran Tumenggung Pranoto International Airport,Samarinda,ID,-0.374478,117.250128
NAH,WAMH,Naha Airport,"Tabukan Utara, Sangihe Islands",ID,3.684780,125.527162
MDC,WAMM,Sam Ratulangi International Airport,Manado,ID,1.548591,124.926250
TJG,WAON,Warukin Airport,Tanta-Tabalong,ID,-2.216560,115.435997
BDJ,WAOO,Syamsudin Noor International Airport,Banjarbaru,ID,-3.440112,114.761209
LUV,WAPF,Karel Sadsuitubun Airport,Langgur,ID,-5.760278,132.759444
NAM,WAPN,Namniwel Airport,Namniwel,ID,-3.143159,126.976469
AMQ,WAPP,Pattimura International Airport,Ambon,ID,-3.710260,128.089005
BEJ,WAQT,Kalimarau Airport,Tanjung Redeb - Borneo Island,ID,2.147760,117.430705
MLG,WARA,Abdul Rachman Saleh Airport,Malang,ID,-7.929099,112.714233
JOG,WARJ,Adisutjipto International Airport,Yogyakarta,ID,-7.788180,110.431999
SOC,WARQ,Adisoemarmo International Airport,Surakarta,ID,-7.516044,110.757492
SUB,WARR,Juanda International Airport,Surabaya,ID,-7.379830,112.787003
SRG,WARS,Jenderal Ahmad Yani Airport,Semarang,ID,-6.970732,110.373244
FKQ,WASF,Fakfak Airport,Fakfak,ID,-2.920508,132.267011
KNG,WASK,Utarom Airport,Kaimana,ID,-3.644600,133.695116
BXB,WASO,Babo Airport,Babo,ID,-2.532240,133.438995
MKW,WASR,Rendani Airport,Manokwari,ID,-0.891833,134.048996
SOQ,WASS,Domine Eduard Osok Airport,Sorong,ID,-0.894000,131.287000
KOE,WATT,El Tari Airport,Kupang,ID,-10.171600,123.670998
WMX,WAVV,Wamena Airport,Wamena,ID,-4.097324,138.952417
WNI,WAWD,Matahora Airport,Wangi-wangi Island,ID,-5.292123,123.636233
KXB,WAWP,Sangia Nibandera Airport,Kolaka,ID,-4.338158,121.524047
BTU,WBGB,Bintulu Airport,Bintulu,MY,3.123850,113.019997
KCH,WBGG,Kuching International Airport,Kuching,MY,1.487364,110.352859
LMN,WBGJ,Limbang Airport,Limbang,MY,4.808300,115.010002
MKM,WBGK,Mukah Airport,Mukah,MY,2.881944,112.043333
MUR,WBGM,Marudi Airport,Marudi,MY,4.178734,114.330318
MYY,WBGR,Miri Airport,Miri,MY,4.322010,113.987000
SBW,WBGS,Sibu Airport,Sibu,MY,2.261600,111.985001
BBN,WBGZ,Bario Airport,Bario,MY,3.734648,115.478548
LDU,WBKD,Lahad Datu Airport,Lahad Datu,MY,5.032410,118.323760
BKI,WBKK,Kota Kinabalu International Airport,Kota Kinabalu,MY,5.932743,116.049324
LBU,WBKL,Labuan Airport,Labuan,MY,5.301667,115.248333
